Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
2.12	ENB PHY Txed	212	0	0	2	0	0	MIB
2.125	ENB PHY Txed	212	5	0	2	0	0	SIB1
2.13	ENB PHY Txed	213	0	0	2	0	0	MIB
2.135	ENB PHY Txed	213	5	0	2	0	0	SIB1
2.14	ENB PHY Txed	214	0	0	2	0	0	MIB
2.145	ENB PHY Txed	214	5	0	2	0	0	SIB1
2.15	ENB PHY Txed	215	0	0	2	0	0	MIB
2.155	ENB PHY Txed	215	5	0	2	0	0	SIB1
2.16	ENB PHY Txed	216	0	0	2	0	0	MIB
2.165	ENB PHY Txed	216	5	0	2	0	0	SIB1
2.165	ENB PHY Txed	216	5	0	2	0	0	UL_UCI
2.17	ENB PHY Txed	217	0	0	2	0	0	MIB
2.175	ENB PHY Txed	217	5	0	2	0	0	SIB1
2.18	ENB PHY Txed	218	0	0	2	0	0	MIB
2.185	ENB PHY Txed	218	5	0	2	0	0	SIB1
2.19	ENB PHY Txed	219	0	0	2	0	0	MIB
2.195	ENB PHY Txed	219	5	0	2	0	0	SIB1
2.2	ENB PHY Txed	220	0	0	2	0	0	MIB
2.205	ENB PHY Txed	220	5	0	2	0	0	SIB1
2.21	ENB PHY Txed	221	0	0	2	0	0	MIB
2.215	ENB PHY Txed	221	5	0	2	0	0	SIB1
2.22	ENB PHY Txed	222	0	0	2	0	0	MIB
2.225	ENB PHY Txed	222	5	0	2	0	0	SIB1
2.23	ENB PHY Txed	223	0	0	2	0	0	MIB
2.235	ENB PHY Txed	223	5	0	2	0	0	SIB1
2.24	ENB PHY Txed	224	0	0	2	0	0	MIB
2.245	ENB PHY Txed	224	5	0	2	0	0	SIB1
2.245	ENB PHY Txed	224	5	0	2	0	0	UL_UCI
2.25	ENB PHY Txed	225	0	0	2	0	0	MIB
2.255	ENB PHY Txed	225	5	0	2	0	0	SIB1
2.26	ENB PHY Txed	226	0	0	2	0	0	MIB
2.265	ENB PHY Txed	226	5	0	2	0	0	SIB1
2.27	ENB PHY Txed	227	0	0	2	0	0	MIB
2.275	ENB PHY Txed	227	5	0	2	0	0	SIB1
2.28	ENB PHY Txed	228	0	0	2	0	0	MIB
2.285	ENB PHY Txed	228	5	0	2	0	0	SIB1
2.29	ENB PHY Txed	229	0	0	2	0	0	MIB
2.295	ENB PHY Txed	229	5	0	2	0	0	SIB1
2.3	ENB PHY Txed	230	0	0	2	0	0	MIB
2.305	ENB PHY Txed	230	5	0	2	0	0	SIB1
2.31	ENB PHY Txed	231	0	0	2	0	0	MIB
2.315	ENB PHY Txed	231	5	0	2	0	0	SIB1
2.32	ENB PHY Txed	232	0	0	2	0	0	MIB
2.325	ENB PHY Txed	232	5	0	2	0	0	SIB1
2.325	ENB PHY Txed	232	5	0	2	0	0	UL_UCI
2.33	ENB PHY Txed	233	0	0	2	0	0	MIB
2.335	ENB PHY Txed	233	5	0	2	0	0	SIB1
2.34	ENB PHY Txed	234	0	0	2	0	0	MIB
2.345	ENB PHY Txed	234	5	0	2	0	0	SIB1
2.35	ENB PHY Txed	235	0	0	2	0	0	MIB
2.355	ENB PHY Txed	235	5	0	2	0	0	SIB1
2.36	ENB PHY Txed	236	0	0	2	0	0	MIB
2.365	ENB PHY Txed	236	5	0	2	0	0	SIB1
2.37	ENB PHY Txed	237	0	0	2	0	0	MIB
2.375	ENB PHY Txed	237	5	0	2	0	0	SIB1
2.38	ENB PHY Txed	238	0	0	2	0	0	MIB
2.385	ENB PHY Txed	238	5	0	2	0	0	SIB1
2.39	ENB PHY Txed	239	0	0	2	0	0	MIB
2.395	ENB PHY Txed	239	5	0	2	0	0	SIB1
2.4	ENB PHY Txed	240	0	0	2	0	0	MIB
2.405	ENB PHY Txed	240	5	0	2	0	0	SIB1
2.405	ENB PHY Txed	240	5	0	2	0	0	UL_UCI
2.41	ENB PHY Txed	241	0	0	2	0	0	MIB
2.415	ENB PHY Txed	241	5	0	2	0	0	SIB1
2.42	ENB PHY Txed	242	0	0	2	0	0	MIB
2.425	ENB PHY Txed	242	5	0	2	0	0	SIB1
2.43	ENB PHY Txed	243	0	0	2	0	0	MIB
2.435	ENB PHY Txed	243	5	0	2	0	0	SIB1
2.44	ENB PHY Txed	244	0	0	2	0	0	MIB
2.445	ENB PHY Txed	244	5	0	2	0	0	SIB1
2.45	ENB PHY Txed	245	0	0	2	0	0	MIB
2.455	ENB PHY Txed	245	5	0	2	0	0	SIB1
2.46	ENB PHY Txed	246	0	0	2	0	0	MIB
2.465	ENB PHY Txed	246	5	0	2	0	0	SIB1
2.47	ENB PHY Txed	247	0	0	2	0	0	MIB
2.475	ENB PHY Txed	247	5	0	2	0	0	SIB1
2.48	ENB PHY Txed	248	0	0	2	0	0	MIB
2.485	ENB PHY Txed	248	5	0	2	0	0	SIB1
2.485	ENB PHY Txed	248	5	0	2	0	0	UL_UCI
2.49	ENB PHY Txed	249	0	0	2	0	0	MIB
2.495	ENB PHY Txed	249	5	0	2	0	0	SIB1
2.5	ENB PHY Txed	250	0	0	2	0	0	MIB
2.505	ENB PHY Txed	250	5	0	2	0	0	SIB1
2.51	ENB PHY Txed	251	0	0	2	0	0	MIB
2.515	ENB PHY Txed	251	5	0	2	0	0	SIB1
2.52	ENB PHY Txed	252	0	0	2	0	0	MIB
2.525	ENB PHY Txed	252	5	0	2	0	0	SIB1
2.53	ENB PHY Txed	253	0	0	2	0	0	MIB
2.535	ENB PHY Txed	253	5	0	2	0	0	SIB1
2.54	ENB PHY Txed	254	0	0	2	0	0	MIB
2.545	ENB PHY Txed	254	5	0	2	0	0	SIB1
2.55	ENB PHY Txed	255	0	0	2	0	0	MIB
2.555	ENB PHY Txed	255	5	0	2	0	0	SIB1
2.56	ENB PHY Txed	256	0	0	2	0	0	MIB
2.565	ENB PHY Txed	256	5	0	2	0	0	SIB1
2.565	ENB PHY Txed	256	5	0	2	0	0	UL_UCI
2.57	ENB PHY Txed	257	0	0	2	0	0	MIB
2.575	ENB PHY Txed	257	5	0	2	0	0	SIB1
2.58	ENB PHY Txed	258	0	0	2	0	0	MIB
2.585	ENB PHY Txed	258	5	0	2	0	0	SIB1
2.59	ENB PHY Txed	259	0	0	2	0	0	MIB
2.595	ENB PHY Txed	259	5	0	2	0	0	SIB1
2.6	ENB PHY Txed	260	0	0	2	0	0	MIB
2.605	ENB PHY Txed	260	5	0	2	0	0	SIB1
2.61	ENB PHY Txed	261	0	0	2	0	0	MIB
2.615	ENB PHY Txed	261	5	0	2	0	0	SIB1
2.62	ENB PHY Txed	262	0	0	2	0	0	MIB
2.625	ENB PHY Txed	262	5	0	2	0	0	SIB1
2.63	ENB PHY Txed	263	0	0	2	0	0	MIB
2.635	ENB PHY Txed	263	5	0	2	0	0	SIB1
2.64	ENB PHY Txed	264	0	0	2	0	0	MIB
2.645	ENB PHY Txed	264	5	0	2	0	0	SIB1
2.645	ENB PHY Txed	264	5	0	2	0	0	UL_UCI
2.65	ENB PHY Txed	265	0	0	2	0	0	MIB
2.655	ENB PHY Txed	265	5	0	2	0	0	SIB1
2.66	ENB PHY Txed	266	0	0	2	0	0	MIB
2.665	ENB PHY Txed	266	5	0	2	0	0	SIB1
2.67	ENB PHY Txed	267	0	0	2	0	0	MIB
2.675	ENB PHY Txed	267	5	0	2	0	0	SIB1
2.68	ENB PHY Txed	268	0	0	2	0	0	MIB
2.685	ENB PHY Txed	268	5	0	2	0	0	SIB1
2.69	ENB PHY Txed	269	0	0	2	0	0	MIB
2.695	ENB PHY Txed	269	5	0	2	0	0	SIB1
2.7	ENB PHY Txed	270	0	0	2	0	0	MIB
2.705	ENB PHY Txed	270	5	0	2	0	0	SIB1
2.71	ENB PHY Txed	271	0	0	2	0	0	MIB
2.715	ENB PHY Txed	271	5	0	2	0	0	SIB1
2.72	ENB PHY Txed	272	0	0	2	0	0	MIB
2.725	ENB PHY Txed	272	5	0	2	0	0	SIB1
2.725	ENB PHY Txed	272	5	0	2	0	0	UL_UCI
2.73	ENB PHY Txed	273	0	0	2	0	0	MIB
2.735	ENB PHY Txed	273	5	0	2	0	0	SIB1
2.74	ENB PHY Txed	274	0	0	2	0	0	MIB
2.745	ENB PHY Txed	274	5	0	2	0	0	SIB1
2.75	ENB PHY Txed	275	0	0	2	0	0	MIB
2.755	ENB PHY Txed	275	5	0	2	0	0	SIB1
2.76	ENB PHY Txed	276	0	0	2	0	0	MIB
2.765	ENB PHY Txed	276	5	0	2	0	0	SIB1
2.77	ENB PHY Txed	277	0	0	2	0	0	MIB
2.775	ENB PHY Txed	277	5	0	2	0	0	SIB1
2.78	ENB PHY Txed	278	0	0	2	0	0	MIB
2.785	ENB PHY Txed	278	5	0	2	0	0	SIB1
2.79	ENB PHY Txed	279	0	0	2	0	0	MIB
2.795	ENB PHY Txed	279	5	0	2	0	0	SIB1
2.8	ENB PHY Txed	280	0	0	2	0	0	MIB
2.805	ENB PHY Txed	280	5	0	2	0	0	SIB1
2.805	ENB PHY Txed	280	5	0	2	0	0	UL_UCI
2.81	ENB PHY Txed	281	0	0	2	0	0	MIB
2.815	ENB PHY Txed	281	5	0	2	0	0	SIB1
2.82	ENB PHY Txed	282	0	0	2	0	0	MIB
2.825	ENB PHY Txed	282	5	0	2	0	0	SIB1
2.83	ENB PHY Txed	283	0	0	2	0	0	MIB
2.835	ENB PHY Txed	283	5	0	2	0	0	SIB1
2.84	ENB PHY Txed	284	0	0	2	0	0	MIB
2.845	ENB PHY Txed	284	5	0	2	0	0	SIB1
2.85	ENB PHY Txed	285	0	0	2	0	0	MIB
2.855	ENB PHY Txed	285	5	0	2	0	0	SIB1
2.86	ENB PHY Txed	286	0	0	2	0	0	MIB
2.865	ENB PHY Txed	286	5	0	2	0	0	SIB1
2.87	ENB PHY Txed	287	0	0	2	0	0	MIB
2.875	ENB PHY Txed	287	5	0	2	0	0	SIB1
2.88	ENB PHY Txed	288	0	0	2	0	0	MIB
2.885	ENB PHY Txed	288	5	0	2	0	0	UL_UCI
2.885	ENB PHY Txed	288	5	0	2	0	0	SIB1
2.89	ENB PHY Txed	289	0	0	2	0	0	MIB
2.895	ENB PHY Txed	289	5	0	2	0	0	SIB1
2.9	ENB PHY Txed	290	0	0	2	0	0	MIB
2.905	ENB PHY Txed	290	5	0	2	0	0	SIB1
2.91	ENB PHY Txed	291	0	0	2	0	0	MIB
2.915	ENB PHY Txed	291	5	0	2	0	0	SIB1
2.92	ENB PHY Txed	292	0	0	2	0	0	MIB
2.925	ENB PHY Txed	292	5	0	2	0	0	SIB1
2.93	ENB PHY Txed	293	0	0	2	0	0	MIB
2.935	ENB PHY Txed	293	5	0	2	0	0	SIB1
2.94	ENB PHY Txed	294	0	0	2	0	0	MIB
2.945	ENB PHY Txed	294	5	0	2	0	0	SIB1
2.95	ENB PHY Txed	295	0	0	2	0	0	MIB
2.955	ENB PHY Txed	295	5	0	2	0	0	SIB1
2.96	ENB PHY Txed	296	0	0	2	0	0	MIB
2.965	ENB PHY Txed	296	5	0	2	0	0	UL_UCI
2.965	ENB PHY Txed	296	5	0	2	0	0	SIB1
2.97	ENB PHY Txed	297	0	0	2	0	0	MIB
2.975	ENB PHY Txed	297	5	0	2	0	0	SIB1
2.98	ENB PHY Txed	298	0	0	2	0	0	MIB
2.985	ENB PHY Txed	298	5	0	2	0	0	SIB1
2.99	ENB PHY Txed	299	0	0	2	0	0	MIB
2.995	ENB PHY Txed	299	5	0	2	0	0	SIB1
3	ENB PHY Txed	300	0	0	2	0	0	MIB
3.005	ENB PHY Txed	300	5	0	2	0	0	SIB1
3.01	ENB PHY Txed	301	0	0	2	0	0	MIB
3.015	ENB PHY Txed	301	5	0	2	0	0	SIB1
3.02	ENB PHY Txed	302	0	0	2	0	0	MIB
3.025	ENB PHY Txed	302	5	0	2	0	0	SIB1
3.03	ENB PHY Txed	303	0	0	2	0	0	MIB
3.035	ENB PHY Txed	303	5	0	2	0	0	SIB1
3.04	ENB PHY Txed	304	0	0	2	0	0	MIB
3.045	ENB PHY Txed	304	5	0	2	0	0	SIB1
3.045	ENB PHY Txed	304	5	0	2	0	0	UL_UCI
3.05	ENB PHY Txed	305	0	0	2	0	0	MIB
3.055	ENB PHY Txed	305	5	0	2	0	0	SIB1
3.06	ENB PHY Txed	306	0	0	2	0	0	MIB
3.065	ENB PHY Txed	306	5	0	2	0	0	SIB1
3.07	ENB PHY Txed	307	0	0	2	0	0	MIB
3.075	ENB PHY Txed	307	5	0	2	0	0	SIB1
3.08	ENB PHY Txed	308	0	0	2	0	0	MIB
3.085	ENB PHY Txed	308	5	0	2	0	0	SIB1
3.09	ENB PHY Txed	309	0	0	2	0	0	MIB
3.095	ENB PHY Txed	309	5	0	2	0	0	SIB1
3.1	ENB PHY Txed	310	0	0	2	0	0	MIB
3.105	ENB PHY Txed	310	5	0	2	0	0	SIB1
3.11	ENB PHY Txed	311	0	0	2	0	0	MIB
3.115	ENB PHY Txed	311	5	0	2	0	0	SIB1
3.12	ENB PHY Txed	312	0	0	2	0	0	MIB
3.125	ENB PHY Txed	312	5	0	2	0	0	UL_UCI
3.125	ENB PHY Txed	312	5	0	2	0	0	SIB1
3.13	ENB PHY Txed	313	0	0	2	0	0	MIB
3.135	ENB PHY Txed	313	5	0	2	0	0	SIB1
3.14	ENB PHY Txed	314	0	0	2	0	0	MIB
3.145	ENB PHY Txed	314	5	0	2	0	0	SIB1
3.15	ENB PHY Txed	315	0	0	2	0	0	MIB
3.155	ENB PHY Txed	315	5	0	2	0	0	SIB1
3.16	ENB PHY Txed	316	0	0	2	0	0	MIB
3.165	ENB PHY Txed	316	5	0	2	0	0	SIB1
3.17	ENB PHY Txed	317	0	0	2	0	0	MIB
3.175	ENB PHY Txed	317	5	0	2	0	0	SIB1
3.18	ENB PHY Txed	318	0	0	2	0	0	MIB
3.185	ENB PHY Txed	318	5	0	2	0	0	SIB1
3.19	ENB PHY Txed	319	0	0	2	0	0	MIB
3.195	ENB PHY Txed	319	5	0	2	0	0	SIB1
3.2	ENB PHY Txed	320	0	0	2	0	0	MIB
3.205	ENB PHY Txed	320	5	0	2	0	0	UL_UCI
3.205	ENB PHY Txed	320	5	0	2	0	0	SIB1
3.21	ENB PHY Txed	321	0	0	2	0	0	MIB
3.215	ENB PHY Txed	321	5	0	2	0	0	SIB1
3.22	ENB PHY Txed	322	0	0	2	0	0	MIB
3.225	ENB PHY Txed	322	5	0	2	0	0	SIB1
3.23	ENB PHY Txed	323	0	0	2	0	0	MIB
3.235	ENB PHY Txed	323	5	0	2	0	0	SIB1
3.24	ENB PHY Txed	324	0	0	2	0	0	MIB
3.245	ENB PHY Txed	324	5	0	2	0	0	SIB1
3.25	ENB PHY Txed	325	0	0	2	0	0	MIB
3.255	ENB PHY Txed	325	5	0	2	0	0	SIB1
3.26	ENB PHY Txed	326	0	0	2	0	0	MIB
3.265	ENB PHY Txed	326	5	0	2	0	0	SIB1
3.27	ENB PHY Txed	327	0	0	2	0	0	MIB
3.275	ENB PHY Txed	327	5	0	2	0	0	SIB1
3.28	ENB PHY Txed	328	0	0	2	0	0	MIB
3.285	ENB PHY Txed	328	5	0	2	0	0	SIB1
3.285	ENB PHY Txed	328	5	0	2	0	0	UL_UCI
3.29	ENB PHY Txed	329	0	0	2	0	0	MIB
3.295	ENB PHY Txed	329	5	0	2	0	0	SIB1
3.3	ENB PHY Txed	330	0	0	2	0	0	MIB
3.305	ENB PHY Txed	330	5	0	2	0	0	SIB1
3.31	ENB PHY Txed	331	0	0	2	0	0	MIB
3.315	ENB PHY Txed	331	5	0	2	0	0	SIB1
3.32	ENB PHY Txed	332	0	0	2	0	0	MIB
3.325	ENB PHY Txed	332	5	0	2	0	0	SIB1
3.33	ENB PHY Txed	333	0	0	2	0	0	MIB
3.335	ENB PHY Txed	333	5	0	2	0	0	SIB1
3.34	ENB PHY Txed	334	0	0	2	0	0	MIB
3.345	ENB PHY Txed	334	5	0	2	0	0	SIB1
3.35	ENB PHY Txed	335	0	0	2	0	0	MIB
3.355	ENB PHY Txed	335	5	0	2	0	0	SIB1
3.36	ENB PHY Txed	336	0	0	2	0	0	MIB
3.365	ENB PHY Txed	336	5	0	2	0	0	UL_UCI
3.365	ENB PHY Txed	336	5	0	2	0	0	SIB1
3.37	ENB PHY Txed	337	0	0	2	0	0	MIB
3.375	ENB PHY Txed	337	5	0	2	0	0	SIB1
3.38	ENB PHY Txed	338	0	0	2	0	0	MIB
3.385	ENB PHY Txed	338	5	0	2	0	0	SIB1
3.39	ENB PHY Txed	339	0	0	2	0	0	MIB
3.395	ENB PHY Txed	339	5	0	2	0	0	SIB1
3.4	ENB PHY Txed	340	0	0	2	0	0	MIB
3.405	ENB PHY Txed	340	5	0	2	0	0	SIB1
3.41	ENB PHY Txed	341	0	0	2	0	0	MIB
3.415	ENB PHY Txed	341	5	0	2	0	0	SIB1
3.42	ENB PHY Txed	342	0	0	2	0	0	MIB
3.425	ENB PHY Txed	342	5	0	2	0	0	SIB1
3.43	ENB PHY Txed	343	0	0	2	0	0	MIB
3.435	ENB PHY Txed	343	5	0	2	0	0	SIB1
3.44	ENB PHY Txed	344	0	0	2	0	0	MIB
3.445	ENB PHY Txed	344	5	0	2	0	0	UL_UCI
3.445	ENB PHY Txed	344	5	0	2	0	0	SIB1
3.45	ENB PHY Txed	345	0	0	2	0	0	MIB
3.455	ENB PHY Txed	345	5	0	2	0	0	SIB1
3.46	ENB PHY Txed	346	0	0	2	0	0	MIB
3.465	ENB PHY Txed	346	5	0	2	0	0	SIB1
3.47	ENB PHY Txed	347	0	0	2	0	0	MIB
3.475	ENB PHY Txed	347	5	0	2	0	0	SIB1
3.48	ENB PHY Txed	348	0	0	2	0	0	MIB
3.485	ENB PHY Txed	348	5	0	2	0	0	SIB1
3.49	ENB PHY Txed	349	0	0	2	0	0	MIB
3.495	ENB PHY Txed	349	5	0	2	0	0	SIB1
3.5	ENB PHY Txed	350	0	0	2	0	0	MIB
3.505	ENB PHY Txed	350	5	0	2	0	0	SIB1
3.51	ENB PHY Txed	351	0	0	2	0	0	MIB
3.515	ENB PHY Txed	351	5	0	2	0	0	SIB1
3.52	ENB PHY Txed	352	0	0	2	0	0	MIB
3.525	ENB PHY Txed	352	5	0	2	0	0	UL_UCI
3.525	ENB PHY Txed	352	5	0	2	0	0	SIB1
3.53	ENB PHY Txed	353	0	0	2	0	0	MIB
3.535	ENB PHY Txed	353	5	0	2	0	0	SIB1
3.54	ENB PHY Txed	354	0	0	2	0	0	MIB
3.545	ENB PHY Txed	354	5	0	2	0	0	SIB1
3.55	ENB PHY Txed	355	0	0	2	0	0	MIB
3.555	ENB PHY Txed	355	5	0	2	0	0	SIB1
3.56	ENB PHY Txed	356	0	0	2	0	0	MIB
3.565	ENB PHY Txed	356	5	0	2	0	0	SIB1
3.57	ENB PHY Txed	357	0	0	2	0	0	MIB
3.575	ENB PHY Txed	357	5	0	2	0	0	SIB1
3.58	ENB PHY Txed	358	0	0	2	0	0	MIB
3.585	ENB PHY Txed	358	5	0	2	0	0	SIB1
3.59	ENB PHY Txed	359	0	0	2	0	0	MIB
3.595	ENB PHY Txed	359	5	0	2	0	0	SIB1
3.6	ENB PHY Txed	360	0	0	2	0	0	MIB
3.605	ENB PHY Txed	360	5	0	2	0	0	SIB1
3.605	ENB PHY Txed	360	5	0	2	0	0	UL_UCI
3.61	ENB PHY Txed	361	0	0	2	0	0	MIB
3.615	ENB PHY Txed	361	5	0	2	0	0	SIB1
3.62	ENB PHY Txed	362	0	0	2	0	0	MIB
3.625	ENB PHY Txed	362	5	0	2	0	0	SIB1
3.63	ENB PHY Txed	363	0	0	2	0	0	MIB
3.635	ENB PHY Txed	363	5	0	2	0	0	SIB1
3.64	ENB PHY Txed	364	0	0	2	0	0	MIB
3.645	ENB PHY Txed	364	5	0	2	0	0	SIB1
3.65	ENB PHY Txed	365	0	0	2	0	0	MIB
3.655	ENB PHY Txed	365	5	0	2	0	0	SIB1
3.66	ENB PHY Txed	366	0	0	2	0	0	MIB
3.665	ENB PHY Txed	366	5	0	2	0	0	SIB1
3.67	ENB PHY Txed	367	0	0	2	0	0	MIB
3.675	ENB PHY Txed	367	5	0	2	0	0	SIB1
3.68	ENB PHY Txed	368	0	0	2	0	0	MIB
3.685	ENB PHY Txed	368	5	0	2	0	0	UL_UCI
3.685	ENB PHY Txed	368	5	0	2	0	0	SIB1
3.69	ENB PHY Txed	369	0	0	2	0	0	MIB
3.695	ENB PHY Txed	369	5	0	2	0	0	SIB1
3.7	ENB PHY Txed	370	0	0	2	0	0	MIB
3.705	ENB PHY Txed	370	5	0	2	0	0	SIB1
3.71	ENB PHY Txed	371	0	0	2	0	0	MIB
3.715	ENB PHY Txed	371	5	0	2	0	0	SIB1
3.72	ENB PHY Txed	372	0	0	2	0	0	MIB
3.725	ENB PHY Txed	372	5	0	2	0	0	SIB1
3.73	ENB PHY Txed	373	0	0	2	0	0	MIB
3.735	ENB PHY Txed	373	5	0	2	0	0	SIB1
3.74	ENB PHY Txed	374	0	0	2	0	0	MIB
3.745	ENB PHY Txed	374	5	0	2	0	0	SIB1
3.75	ENB PHY Txed	375	0	0	2	0	0	MIB
3.755	ENB PHY Txed	375	5	0	2	0	0	SIB1
3.76	ENB PHY Txed	376	0	0	2	0	0	MIB
3.765	ENB PHY Txed	376	5	0	2	0	0	SIB1
3.765	ENB PHY Txed	376	5	0	2	0	0	UL_UCI
3.77	ENB PHY Txed	377	0	0	2	0	0	MIB
3.775	ENB PHY Txed	377	5	0	2	0	0	SIB1
3.78	ENB PHY Txed	378	0	0	2	0	0	MIB
3.785	ENB PHY Txed	378	5	0	2	0	0	SIB1
3.79	ENB PHY Txed	379	0	0	2	0	0	MIB
3.795	ENB PHY Txed	379	5	0	2	0	0	SIB1
3.8	ENB PHY Txed	380	0	0	2	0	0	MIB
3.805	ENB PHY Txed	380	5	0	2	0	0	SIB1
3.81	ENB PHY Txed	381	0	0	2	0	0	MIB
3.815	ENB PHY Txed	381	5	0	2	0	0	SIB1
3.82	ENB PHY Txed	382	0	0	2	0	0	MIB
3.825	ENB PHY Txed	382	5	0	2	0	0	SIB1
3.83	ENB PHY Txed	383	0	0	2	0	0	MIB
3.835	ENB PHY Txed	383	5	0	2	0	0	SIB1
3.84	ENB PHY Txed	384	0	0	2	0	0	MIB
3.845	ENB PHY Txed	384	5	0	2	0	0	SIB1
3.845	ENB PHY Txed	384	5	0	2	0	0	UL_UCI
3.85	ENB PHY Txed	385	0	0	2	0	0	MIB
3.855	ENB PHY Txed	385	5	0	2	0	0	SIB1
3.86	ENB PHY Txed	386	0	0	2	0	0	MIB
3.865	ENB PHY Txed	386	5	0	2	0	0	SIB1
3.87	ENB PHY Txed	387	0	0	2	0	0	MIB
3.875	ENB PHY Txed	387	5	0	2	0	0	SIB1
3.88	ENB PHY Txed	388	0	0	2	0	0	MIB
3.885	ENB PHY Txed	388	5	0	2	0	0	SIB1
3.89	ENB PHY Txed	389	0	0	2	0	0	MIB
3.895	ENB PHY Txed	389	5	0	2	0	0	SIB1
3.9	ENB PHY Txed	390	0	0	2	0	0	MIB
3.905	ENB PHY Txed	390	5	0	2	0	0	SIB1
3.91	ENB PHY Txed	391	0	0	2	0	0	MIB
3.915	ENB PHY Txed	391	5	0	2	0	0	SIB1
3.92	ENB PHY Txed	392	0	0	2	0	0	MIB
3.925	ENB PHY Txed	392	5	0	2	0	0	SIB1
3.925	ENB PHY Txed	392	5	0	2	0	0	UL_UCI
3.93	ENB PHY Txed	393	0	0	2	0	0	MIB
3.935	ENB PHY Txed	393	5	0	2	0	0	SIB1
3.94	ENB PHY Txed	394	0	0	2	0	0	MIB
3.945	ENB PHY Txed	394	5	0	2	0	0	SIB1
3.95	ENB PHY Txed	395	0	0	2	0	0	MIB
3.955	ENB PHY Txed	395	5	0	2	0	0	SIB1
3.96	ENB PHY Txed	396	0	0	2	0	0	MIB
3.965	ENB PHY Txed	396	5	0	2	0	0	SIB1
3.97	ENB PHY Txed	397	0	0	2	0	0	MIB
3.975	ENB PHY Txed	397	5	0	2	0	0	SIB1
3.98	ENB PHY Txed	398	0	0	2	0	0	MIB
3.985	ENB PHY Txed	398	5	0	2	0	0	SIB1
3.99	ENB PHY Txed	399	0	0	2	0	0	MIB
3.995	ENB PHY Txed	399	5	0	2	0	0	SIB1
4	ENB PHY Txed	400	0	0	2	0	0	MIB
4.005	ENB PHY Txed	400	5	0	2	0	0	UL_UCI
4.005	ENB PHY Txed	400	5	0	2	0	0	SIB1
4.01	ENB PHY Txed	401	0	0	2	0	0	MIB
4.015	ENB PHY Txed	401	5	0	2	0	0	SIB1
4.02	ENB PHY Txed	402	0	0	2	0	0	MIB
4.025	ENB PHY Txed	402	5	0	2	0	0	SIB1
4.03	ENB PHY Txed	403	0	0	2	0	0	MIB
4.035	ENB PHY Txed	403	5	0	2	0	0	SIB1
4.04	ENB PHY Txed	404	0	0	2	0	0	MIB
4.045	ENB PHY Txed	404	5	0	2	0	0	SIB1
4.05	ENB PHY Txed	405	0	0	2	0	0	MIB
4.055	ENB PHY Txed	405	5	0	2	0	0	SIB1
4.06	ENB PHY Txed	406	0	0	2	0	0	MIB
4.065	ENB PHY Txed	406	5	0	2	0	0	SIB1
4.07	ENB PHY Txed	407	0	0	2	0	0	MIB
4.075	ENB PHY Txed	407	5	0	2	0	0	SIB1
4.08	ENB PHY Txed	408	0	0	2	0	0	MIB
4.085	ENB PHY Txed	408	5	0	2	0	0	UL_UCI
4.085	ENB PHY Txed	408	5	0	2	0	0	SIB1
4.09	ENB PHY Txed	409	0	0	2	0	0	MIB
4.095	ENB PHY Txed	409	5	0	2	0	0	SIB1
4.1	ENB PHY Txed	410	0	0	2	0	0	MIB
4.105	ENB PHY Txed	410	5	0	2	0	0	SIB1
4.11	ENB PHY Txed	411	0	0	2	0	0	MIB
4.115	ENB PHY Txed	411	5	0	2	0	0	SIB1
4.12	ENB PHY Txed	412	0	0	2	0	0	MIB
4.125	ENB PHY Txed	412	5	0	2	0	0	SIB1
4.13	ENB PHY Txed	413	0	0	2	0	0	MIB
4.135	ENB PHY Txed	413	5	0	2	0	0	SIB1
4.14	ENB PHY Txed	414	0	0	2	0	0	MIB
4.145	ENB PHY Txed	414	5	0	2	0	0	SIB1
4.15	ENB PHY Txed	415	0	0	2	0	0	MIB
4.155	ENB PHY Txed	415	5	0	2	0	0	SIB1
4.16	ENB PHY Txed	416	0	0	2	0	0	MIB
4.165	ENB PHY Txed	416	5	0	2	0	0	SIB1
4.165	ENB PHY Txed	416	5	0	2	0	0	UL_UCI
4.17	ENB PHY Txed	417	0	0	2	0	0	MIB
4.175	ENB PHY Txed	417	5	0	2	0	0	SIB1
4.18	ENB PHY Txed	418	0	0	2	0	0	MIB
4.185	ENB PHY Txed	418	5	0	2	0	0	SIB1
4.19	ENB PHY Txed	419	0	0	2	0	0	MIB
4.195	ENB PHY Txed	419	5	0	2	0	0	SIB1
4.2	ENB PHY Txed	420	0	0	2	0	0	MIB
4.205	ENB PHY Txed	420	5	0	2	0	0	SIB1
4.21	ENB PHY Txed	421	0	0	2	0	0	MIB
4.215	ENB PHY Txed	421	5	0	2	0	0	SIB1
4.22	ENB PHY Txed	422	0	0	2	0	0	MIB
4.225	ENB PHY Txed	422	5	0	2	0	0	SIB1
4.23	ENB PHY Txed	423	0	0	2	0	0	MIB
4.235	ENB PHY Txed	423	5	0	2	0	0	SIB1
4.24	ENB PHY Txed	424	0	0	2	0	0	MIB
4.245	ENB PHY Txed	424	5	0	2	0	0	UL_UCI
4.245	ENB PHY Txed	424	5	0	2	0	0	SIB1
4.25	ENB PHY Txed	425	0	0	2	0	0	MIB
4.255	ENB PHY Txed	425	5	0	2	0	0	SIB1
